"Day.Mins","Day.Calls","Day.Charge","Eve.Mins","Eve.Calls","Eve.Charge","Night.Mins","Night.Calls","Night.Charge","Intl.Mins","Intl.Calls","Intl.Charge","Id"
175.4,130,29.82,159.5,130,13.56,260.6,96,11.73,11.6,4,3.13,1930
145.4,93,24.72,209.1,98,17.77,214,96,9.63,10.9,1,2.94,1931
250.6,85,42.6,187.9,50,15.97,120.3,131,5.41,7.8,5,2.11,1932
161.5,123,27.46,214.2,81,18.21,315,106,14.18,8.6,5,2.32,1933
102,118,17.34,113.3,134,9.63,188.6,105,8.49,11.4,3,3.08,1937
218.7,104,37.18,155,144,13.18,99,117,4.46,12.1,4,3.27,1938
128.5,86,21.85,188.4,91,16.01,254.4,85,11.45,6.8,6,1.84,1939
172.2,92,29.27,162.6,76,13.82,250.3,101,11.26,8.7,4,2.35,1941
199.2,124,33.86,126,86,10.71,289.2,135,13.01,7.6,3,2.05,1942
184.5,98,31.37,200.5,93,17.04,279.2,91,12.56,8.8,3,2.38,1943
168.6,99,28.66,175.6,107,14.93,243.3,92,10.95,10.9,7,2.94,1944
174,118,29.58,205.3,81,17.45,218.2,90,9.82,6.7,3,1.81,1945
230.4,65,39.17,257.4,80,21.88,107.3,88,4.83,8.5,3,2.3,1946
198.2,73,33.69,202.8,115,17.24,146.4,73,6.59,5.1,5,1.38,1947
186.1,96,31.64,211.6,100,17.99,230.6,100,10.38,8,4,2.16,1948
148.5,105,25.25,243,106,20.66,255.2,114,11.48,6.8,2,1.84,1949
157.1,109,26.71,268.8,83,22.85,181.5,91,8.17,10,8,2.7,1950
129.3,123,21.98,176.5,114,15,154.5,102,6.95,9.6,7,2.59,1952
188.5,77,32.05,182,123,15.47,218.2,127,9.82,6.1,6,1.65,1953
208.8,120,35.5,225.3,100,19.15,221.6,130,9.97,11.1,5,3,1954
211.1,103,35.89,206.9,108,17.59,193.9,70,8.73,5.6,4,1.51,1956
198.9,87,33.81,207,90,17.6,159.8,76,7.19,12.6,4,3.4,1957
212.8,79,36.18,204.1,91,17.35,156.2,113,7.03,10.2,2,2.75,1958
137.4,126,23.36,120,94,10.2,130.3,64,5.86,12.4,2,3.35,1959
191.8,75,32.61,267.8,135,22.76,200.5,62,9.02,12.8,3,3.46,1960
149,92,25.33,49.2,78,4.18,163.3,93,7.35,13.9,11,3.75,1961
117.1,118,19.91,249.6,90,21.22,162.2,84,7.3,11.1,4,3,1962
108,79,18.36,241.9,152,20.56,252.1,92,11.34,10.4,3,2.81,1963
112.8,133,19.18,199.4,116,16.95,142.7,105,6.42,10.1,5,2.73,1964
175.9,105,29.9,188.3,88,16.01,188.3,98,8.47,11,6,2.97,1965
169.4,102,28.8,184.9,144,15.72,234.3,89,10.54,2,7,0.54,1967
129.6,79,22.03,246.2,99,20.93,172.1,124,7.74,9.4,10,2.54,1968
177.1,97,30.11,184.7,105,15.7,174.1,94,7.83,8,6,2.16,1969
133.3,63,22.66,184.1,123,15.65,272.9,107,12.28,13.5,2,3.65,1970
167.8,121,28.53,212.9,123,18.1,208.2,73,9.37,13,3,3.51,1971
174.6,107,29.68,310.6,115,26.4,234.7,92,10.56,9,4,2.43,1972
150.3,101,25.55,255.9,112,21.75,136.7,62,6.15,12.5,4,3.38,1973
283.2,110,48.14,239.7,108,20.37,149.5,80,6.73,6.3,1,1.7,1974
141.2,132,24,149.1,90,12.67,171.4,72,7.71,7,2,1.89,1976
230.2,106,39.13,196.1,78,16.67,215.4,108,9.69,10.4,2,2.81,1977
221.1,106,37.59,178.6,48,15.18,202.7,90,9.12,7.4,3,2,1980
177.2,93,30.12,142.6,60,12.12,314.1,144,14.13,12.7,2,3.43,1981
118,133,20.06,248.1,99,21.09,214.4,122,9.65,5.3,5,1.43,1982
163.8,73,27.85,255.6,85,21.73,192.9,95,8.68,15.7,4,4.24,1983
141.3,96,24.02,230.4,88,19.58,223.7,85,10.07,9.4,3,2.54,1984
118.9,112,20.21,228.3,97,19.41,180.1,111,8.1,8.2,5,2.21,1986
7.9,100,1.34,136.4,83,11.59,156.6,89,7.05,12.1,1,3.27,1987
159.5,96,27.12,167.2,123,14.21,138.6,106,6.24,10.2,4,2.75,1988
150.2,70,25.53,185.7,98,15.78,212.5,128,9.56,12.1,2,3.27,1989
144.5,35,24.57,262.3,101,22.3,226.5,82,10.19,12,7,3.24,1990
140.7,88,23.92,210.9,98,17.93,229.9,125,10.35,12.4,4,3.35,1991
169.2,123,28.76,216.8,83,18.43,179.4,107,8.07,12.6,3,3.4,1992
220.8,77,37.54,148.5,87,12.62,183.9,100,8.28,7.6,3,2.05,1993
216.3,96,36.77,266.3,77,22.64,214,110,9.63,4.5,3,1.22,1994
169.5,96,28.82,157.6,94,13.4,98.2,70,4.42,10.6,7,2.86,1995
256.3,119,43.57,258.1,91,21.94,215.5,130,9.7,11.7,1,3.16,1996
179.7,128,30.55,299.8,92,25.48,185.3,120,8.34,7.6,3,2.05,1997
266,120,45.22,130.1,84,11.06,165.8,63,7.46,13.1,6,3.54,1998
96.7,97,16.44,193.8,95,16.47,171.7,88,7.73,9.7,3,2.62,1999
82.7,116,14.06,194.6,95,16.54,159,54,7.15,10.9,9,2.94,2000
168.2,87,28.59,161.7,92,13.74,192.4,112,8.66,10.1,3,2.73,2001
174.3,95,29.63,186.6,128,15.86,258.2,105,11.62,12.9,5,3.48,2003
190.6,100,32.4,161.7,104,13.74,189.9,136,8.55,13,6,3.51,2004
175.5,86,29.84,205.1,78,17.43,245.2,100,11.03,17.8,3,4.81,2005
133.4,102,22.68,204.6,71,17.39,196.9,103,8.86,11.1,7,3,2006
204.6,96,34.78,136,93,11.56,210.5,82,9.47,6.6,2,1.78,2007
242.2,88,41.17,233.2,89,19.82,188.5,121,8.48,6.2,6,1.67,2008
253.1,112,43.03,210.1,94,17.86,95,98,4.27,11.9,4,3.21,2009
130,110,22.1,185.3,88,15.75,178.7,105,8.04,8.3,4,2.24,2010
105.9,151,18,189.6,142,16.12,170.9,67,7.69,12.7,7,3.43,2011
194.2,98,33.01,193.8,95,16.47,192,123,8.64,9.3,7,2.51,2012
183.8,111,31.25,123.5,92,10.5,160.7,105,7.23,6.1,2,1.65,2013
196.5,82,33.41,190,89,16.15,163.2,99,7.34,10.8,2,2.92,2014
184.5,81,31.37,172,103,14.62,183.4,96,8.25,13.7,3,3.7,2015
261.9,113,44.52,148.1,99,12.59,145.2,74,6.53,13.8,4,3.73,2016
202.4,118,34.41,260.2,67,22.12,177.4,112,7.98,9.2,5,2.48,2017
167.4,113,28.46,172.7,94,14.68,192.6,113,8.67,9.5,4,2.57,2018
167.7,104,28.51,246.8,91,20.98,203.9,117,9.18,7.5,11,2.03,2019
191.7,109,32.59,193,86,16.41,149.4,93,6.72,11.1,4,3,2020
240.2,78,40.83,230.3,109,19.58,217,83,9.76,5.2,1,1.4,2021
189.1,112,32.15,178.2,97,15.15,199.3,104,8.97,11.1,4,3,2022
127.7,67,21.71,182.9,90,15.55,172.9,92,7.78,10.6,7,2.86,2023
205.2,106,34.88,99.5,122,8.46,189.5,75,8.53,13.4,3,3.62,2024
153.6,93,26.11,216.9,88,18.44,161.3,91,7.26,12.6,3,3.4,2025
154.5,129,26.27,193.6,87,16.46,180.9,145,8.14,13.4,3,3.62,2026
153.7,109,26.13,194,105,16.49,256.1,114,11.52,14.1,6,3.81,2027
171.2,138,29.1,185.8,102,15.79,227.6,97,10.24,10.8,3,2.92,2028
201.2,76,34.2,280.1,122,23.81,154.2,110,6.94,11.8,1,3.19,2031
139.1,72,23.65,246,112,20.91,207.2,121,9.32,11.4,9,3.08,2032
118.9,128,20.21,278.3,65,23.66,194.8,61,8.77,13.2,10,3.56,2033
145,133,24.65,209.1,92,17.77,328.5,112,14.78,14.6,2,3.94,2035
203.5,89,34.6,289.6,69,24.62,212.9,71,9.58,8.7,3,2.35,2036
240.1,115,40.82,180.4,91,15.33,133.4,122,6,8,6,2.16,2037
83.8,121,14.25,240.2,96,20.42,158.6,108,7.14,6.7,8,1.81,2038
126.3,84,21.47,209.6,102,17.82,192.5,129,8.66,10.6,2,2.86,2040
88.1,125,14.98,175.9,142,14.95,269.9,85,12.15,9.7,1,2.62,2041
218.5,61,37.15,196.7,74,16.72,151.1,103,6.8,9.9,4,2.67,2042
236.8,61,40.26,263.4,97,22.39,181.1,91,8.15,11.2,8,3.02,2043
124.1,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,2044
184.2,132,31.31,167.5,109,14.24,212.8,114,9.58,10,10,2.7,2045
222.7,133,37.86,277,89,23.55,101.8,94,4.58,13.6,4,3.67,2046
149.2,98,25.36,193.6,88,16.46,248.9,119,11.2,11.1,5,3,2047
206.5,125,35.11,180.2,113,15.32,220.6,95,9.93,12.2,4,3.29,2048
159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,2049
204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,7,2,1.89,2050
213.2,79,36.24,120.7,116,10.26,244.4,102,11,7.5,4,2.03,2051
269.6,121,45.83,171.7,91,14.59,219,98,9.86,8.2,6,2.21,2052
116.7,92,19.84,213.8,112,18.17,214.3,112,9.64,9.7,6,2.62,2053
263.4,101,44.78,235.5,117,20.02,102,146,4.59,13,4,3.51,2054
140.2,97,23.83,213.9,102,18.18,120,126,5.4,7.1,2,1.92,2055
197.7,101,33.61,127.6,83,10.85,142.1,103,6.39,13.5,3,3.65,2056
136.2,92,23.15,220.9,110,18.78,196.9,116,8.86,13.3,7,3.59,2057
88.5,87,15.05,178.8,108,15.2,228.7,96,10.29,11.5,3,3.11,2058
215.3,58,36.6,242.4,91,20.6,279.8,105,12.59,12.1,9,3.27,2059
203.8,118,34.65,267.1,48,22.7,225.1,105,10.13,7.3,5,1.97,2061
268.4,112,45.63,222.2,108,18.89,117.6,102,5.29,10.3,3,2.78,2062
159.1,104,27.05,269.8,106,22.93,220.4,116,9.92,10.3,4,2.78,2063
114.4,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2064
138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2065
186,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,2066
170.4,91,28.97,254.5,90,21.63,219.6,122,9.88,15.1,5,4.08,2067
164.5,95,27.97,230.9,87,19.63,149.9,91,6.75,9.9,3,2.67,2068
168.6,121,28.66,168.6,94,14.33,95.3,59,4.29,12.3,4,3.32,2069
190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,2071
181.1,121,30.79,314.4,109,26.72,246.7,81,11.1,4.2,9,1.13,2072
177.1,131,30.11,114.7,122,9.75,153.6,88,6.91,6.5,6,1.76,2073
160.5,114,27.29,240.5,103,20.44,233.5,121,10.51,11.3,4,3.05,2074
134.7,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2075
198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2076
241.7,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,2078
131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,2079
234.1,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2080
200.1,72,34.02,300.9,120,25.58,236,68,10.62,11.9,5,3.21,2081
154,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,2082
224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,2083
148.3,83,25.21,181.6,79,15.44,155.6,104,7,8.3,6,2.24,2084
174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2085
138.5,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3,2086
109,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,2087
162.3,99,27.59,212.5,95,18.06,214.7,114,9.66,11.1,8,3,2088
210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2089
142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3,2090
223.5,104,38,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2091
182.5,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2092
219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2093
193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,2094
192.4,111,32.71,156.9,87,13.34,175.8,82,7.91,11,6,2.97,2095
236.2,122,40.15,189.4,110,16.1,153.6,104,6.91,13.3,4,3.59,2096
233.2,88,39.64,113.3,102,9.63,118,71,5.31,16.1,4,4.35,2097
158.8,53,27,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2098
126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,2099
60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,2101
148.4,95,25.23,193.8,98,16.47,206,106,9.27,6.9,6,1.86,2102
246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2103
119.3,82,20.28,185.1,111,15.73,157,74,7.07,10.9,4,2.94,2105
242.5,82,41.23,232.9,97,19.8,154,86,6.93,9.6,7,2.59,2106
144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,2109
154.6,100,26.28,241.6,109,20.54,160,112,7.2,12.6,1,3.4,2110
137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2111
103.7,93,17.63,127,107,10.8,329.3,66,14.82,14.4,1,3.89,2112
260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,2115
195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,2117
222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,2118
154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,2121
90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,2122
268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,2123
106.1,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,2124
27,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,2125
140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,2126
245,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,2127
196.7,85,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,2128
131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2129
149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2,2130
239.8,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,2131
142.1,77,24.16,193,97,16.41,253.4,88,11.4,11,4,2.97,2132
115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6,3,1.62,2133
193,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,8,2.78,2134
206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13,1,3.51,2135
160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,2136
199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,2137
213.1,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,2138
178.3,102,30.31,235,120,19.98,239.7,119,10.79,10.9,1,2.94,2139
197.7,64,33.61,136.7,126,11.62,244.4,81,11,13.2,5,3.56,2141
111.1,105,18.89,217.9,101,18.52,248.1,108,11.16,6.6,3,1.78,2142
156.9,109,26.67,122.2,87,10.39,189.1,103,8.51,11.3,5,3.05,2144
123.3,78,20.96,170,85,14.45,165.9,78,7.47,12.7,2,3.43,2145
193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,2146
206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,2147
144,102,24.48,224.7,73,19.1,227.7,91,10.25,10,7,2.7,2149
299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,2150
137.6,106,23.39,143.5,94,12.2,273.7,110,12.32,9.6,6,2.59,2152
211.7,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3,2153
89.7,80,15.25,179.8,81,15.28,145.7,120,6.56,9.5,4,2.57,2154
197.6,126,33.59,246.5,112,20.95,285.3,104,12.84,12.5,8,3.38,2155
224.7,116,38.2,192,79,16.32,212.2,98,9.55,11.3,11,3.05,2157
194.3,99,33.03,123.6,133,10.51,229.5,99,10.33,10.2,2,2.75,2158
190.1,105,32.32,182.2,116,15.49,279.8,105,12.59,13,2,3.51,2160
182.6,83,31.04,154.5,111,13.13,196,57,8.82,12.1,5,3.27,2162
205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,2163
231.5,82,39.36,266.9,97,22.69,211,118,9.49,7.4,10,2,2164
171.2,103,29.1,243.5,121,20.7,178.2,92,8.02,13,3,3.51,2166
197.9,89,33.64,251,113,21.34,138.3,85,6.22,11.2,2,3.02,2167
134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,2168
191.4,114,32.54,168.5,138,14.32,109.3,99,4.92,10.3,3,2.78,2169
174.5,65,29.67,197.4,116,16.78,238.5,86,10.73,10.6,2,2.86,2170
177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,2171
182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,2172
222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,2173
121.8,97,20.71,89.3,97,7.59,150.7,92,6.78,10.3,5,2.78,2175
143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,8.8,5,2.38,2176
164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2177
193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2178
101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,2179
92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2180
168.9,128,28.71,123.9,99,10.53,266.3,105,11.98,2.9,7,0.78,2181
219.2,102,37.26,206,109,17.51,192.4,117,8.66,15,5,4.05,2182
178.1,130,30.28,242.8,103,20.64,243,93,10.93,13,4,3.51,2183
146.5,101,24.91,284.5,142,24.18,176,98,7.92,14,6,3.78,2184
172.3,116,29.29,266.2,91,22.63,228.2,90,10.27,11.8,5,3.19,2185
190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13,3,3.51,2186
123.8,107,21.05,319,125,27.12,237.6,78,10.69,7.3,4,1.97,2189
96,117,16.32,177,68,15.05,162.2,127,7.3,9.7,4,2.62,2190
93.4,106,15.88,252,92,21.42,189,104,8.5,10.9,1,2.94,2191
90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,2192
152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2193
257.9,92,43.84,211.6,71,17.99,189.3,104,8.52,9.4,2,2.54,2194
85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9,3,2.43,2195
160,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,2196
182.9,54,31.09,292.4,68,24.85,142.3,116,6.4,11.5,4,3.11,2197
216.2,67,36.75,222.2,133,18.89,192,95,8.64,3.1,1,0.84,2198
261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,2199
241.2,105,41,174.3,85,14.82,245.3,59,11.04,8.5,4,2.3,2200
177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,8.4,6,2.27,2201
89.5,128,15.22,180.8,137,15.37,193.1,94,8.69,14,3,3.78,2202
200.3,72,34.05,197.8,91,16.81,151.1,92,6.8,10.4,3,2.81,2203
159.5,99,27.12,119.7,149,10.17,173.9,126,7.83,6.8,3,1.84,2205
151.8,106,25.81,138,126,11.73,233.5,112,10.51,11.2,8,3.02,2206
176.2,120,29.95,236,138,20.06,152.5,104,6.86,10.6,4,2.86,2207
152.1,95,25.86,121,105,10.29,198,126,8.91,9.8,5,2.65,2208
161.3,122,27.42,220.6,95,18.75,224.7,104,10.11,9.6,3,2.59,2209
171.7,78,29.19,144.5,86,12.28,157.9,106,7.11,6.8,3,1.84,2210
213,121,36.21,226.2,101,19.23,189.8,99,8.54,11.1,3,3,2212
242.9,67,41.29,170.9,59,14.53,177.3,130,7.98,4.8,12,1.3,2213
175.9,111,29.9,285.2,115,24.24,150.8,122,6.79,13,7,3.51,2215
238.9,107,40.61,187.2,88,15.91,181.1,84,8.15,11.8,3,3.19,2217
189.6,42,32.23,179,137,15.22,179.6,126,8.08,11.4,5,3.08,2218
92.7,107,15.76,127.8,86,10.86,225.6,86,10.15,9.9,4,2.67,2220
177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,2.32,2221
184.5,103,31.37,209,86,17.77,169.7,70,7.64,10.2,6,2.75,2222
176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,2223
204.7,108,34.8,143.1,105,12.16,165.8,84,7.46,11,4,2.97,2224
143.6,80,24.41,134.3,65,11.42,215.6,84,9.7,15.5,5,4.19,2225
179.3,93,30.48,188.8,65,16.05,253.2,88,11.39,12.1,5,3.27,2226
137.3,100,23.34,212.2,129,18.04,152.7,92,6.87,10.5,2,2.84,2227
237.8,92,40.43,223.5,155,19,217.4,90,9.78,10.2,6,2.75,2228
203.7,92,34.63,216.4,97,18.39,154.2,66,6.94,7.6,5,2.05,2229
191.3,95,32.52,250.7,136,21.31,249.4,86,11.22,17.6,5,4.75,2230
209.1,141,35.55,205,93,17.43,119.4,111,5.37,7.8,3,2.11,2231
88.8,104,15.1,109.6,94,9.32,172.7,107,7.77,7.1,9,1.92,2232
97.2,88,16.52,155.6,85,13.23,261.6,105,11.77,12.4,5,3.35,2233
137.9,96,23.44,192.6,63,16.37,255.7,125,11.51,11,5,2.97,2234
224.3,112,38.13,185.7,103,15.78,159.4,83,7.17,10,1,2.7,2235
207.6,65,35.29,152.7,77,12.98,232.8,95,10.48,9.7,3,2.62,2236
268.1,95,45.58,120.5,126,10.24,220.8,121,9.94,14.4,6,3.89,2237
181.8,108,30.91,198.6,148,16.88,206.6,96,9.3,9.3,3,2.51,2240
147.1,80,25.01,199.7,100,16.97,160.7,106,7.23,13.7,7,3.7,2241
37.7,115,6.41,144.1,111,12.25,226.6,101,10.2,4.9,3,1.32,2242
185,88,31.45,224.9,98,19.12,212.4,105,9.56,11.4,3,3.08,2243
156.4,108,26.59,171,116,14.54,196.1,96,8.82,8.6,4,2.32,2244
239.3,84,40.68,195.7,85,16.63,232.6,104,10.47,10.9,3,2.94,2245
215.5,129,36.64,161.9,77,13.76,128.3,91,5.77,8.8,5,2.38,2246
134.9,70,22.93,211.5,74,17.98,188.5,105,8.48,11.3,6,3.05,2247
194.8,116,33.12,209.9,93,17.84,194.1,100,8.73,12.8,3,3.46,2248
239.1,105,40.65,209.1,111,17.77,268.2,130,12.07,13.3,3,3.59,2249
92.6,85,15.74,177.6,92,15.1,159.8,72,7.19,14.4,4,3.89,2250
209.4,133,35.6,211.5,121,17.98,291.2,123,13.1,7.2,4,1.94,2251
197.6,83,33.59,164.5,86,13.98,94,98,4.23,6.4,6,1.73,2252
17.6,121,2.99,161.7,125,13.74,203.1,82,9.14,10.6,6,2.86,2253
62.9,112,10.69,202.9,111,17.25,259,58,11.66,8.9,8,2.4,2254
202.3,97,34.39,69.2,84,5.88,257.6,64,11.59,6.7,3,1.81,2255
136.1,116,23.14,181.4,93,15.42,131.4,108,5.91,11.3,4,3.05,2256
207,109,35.19,167.4,80,14.23,238.2,117,10.72,2.6,6,0.7,2257
207.9,95,35.34,233.5,88,19.85,221.3,92,9.96,13.5,3,3.65,2258
313.8,87,53.35,147.7,103,12.55,192.7,97,8.67,10.1,7,2.73,2260
288.5,114,49.05,203.4,74,17.29,228.4,117,10.28,13,5,3.51,2261
210.9,85,35.85,329.3,69,27.99,127.1,78,5.72,9.4,5,2.54,2262
64.9,76,11.03,184.1,91,15.65,151.6,75,6.82,14.6,1,3.94,2263
243.5,137,41.4,236.8,108,20.13,173.3,149,7.8,9,9,2.43,2264
197,97,33.49,203.7,107,17.31,202,105,9.09,8.7,3,2.35,2265
278,88,47.26,253.2,65,21.52,223.2,114,10.04,8.7,4,2.35,2266
219.9,102,37.38,222.1,77,18.88,118.5,111,5.33,10,4,2.7,2267
145.7,88,24.77,191,129,16.24,215.5,82,9.7,11.3,7,3.05,2269
75.8,102,12.89,173.6,147,14.76,162.6,96,7.32,8.2,13,2.21,2270
195.9,86,33.3,228.6,82,19.43,303.5,94,13.66,12.2,4,3.29,2271
132,95,22.44,231.2,74,19.65,313.4,108,14.1,8.7,10,2.35,2272
124,102,21.08,262.1,101,22.28,268.2,98,12.07,11.7,2,3.16,2273
171.9,98,29.22,159,127,13.52,139.5,101,6.28,7.6,3,2.05,2274
249.4,70,42.4,209.5,59,17.81,180.6,75,8.13,9.9,2,2.67,2275
228.4,100,38.83,145.1,108,12.33,245.3,140,11.04,7.7,7,2.08,2276
168.6,71,28.66,205.1,48,17.43,175.8,88,7.91,5.9,2,1.59,2277
123.7,138,21.03,248.5,105,21.12,269.6,78,12.13,13.3,4,3.59,2278
178.7,61,30.38,252.3,84,21.45,255.7,76,11.51,8.4,4,2.27,2279
113.2,86,19.24,185.5,97,15.77,237.3,145,10.68,9.5,5,2.57,2280
142.4,106,24.21,313.7,109,26.66,126.6,117,5.7,13.4,6,3.62,2281
204.2,57,34.71,205.9,92,17.5,286.5,80,12.89,8.3,4,2.24,2282
149.7,71,25.45,212.5,97,18.06,245.9,67,11.07,12.6,4,3.4,2283
155.3,75,26.4,169.9,87,14.44,207,133,9.32,12.6,5,3.4,2285
156.4,105,26.59,185.5,98,15.77,226.7,96,10.2,11.8,3,3.19,2286
148.7,105,25.28,167.3,105,14.22,270.6,105,12.18,10.4,7,2.81,2287
271.7,112,46.19,155.1,96,13.18,199.5,97,8.98,6.6,4,1.78,2288
193.7,74,32.93,126.9,84,10.79,221.2,166,9.95,8.8,4,2.38,2289
245.5,54,41.74,292.7,83,24.88,184,90,8.28,10.8,7,2.92,2290
196.1,87,33.34,236.8,66,20.13,182.3,75,8.2,11.9,1,3.21,2292
134.1,112,22.8,195.1,104,16.58,159.6,139,7.18,10.5,2,2.84,2293
225,78,38.25,191.3,79,16.26,226.7,79,10.2,9.1,3,2.46,2294
189.7,100,32.25,115.9,133,9.85,220.6,115,9.93,7.4,4,2,2295
142.9,96,24.29,177.9,96,15.12,113.3,117,5.1,6.6,4,1.78,2296
175.6,80,29.85,238,94,20.23,198.4,103,8.93,10.2,6,2.75,2297
92.4,109,15.71,219,115,18.62,212.6,80,9.57,12.9,4,3.48,2298
92.8,92,15.78,159.6,87,13.57,148.7,115,6.69,8.8,5,2.38,2299
221.7,100,37.69,236.1,70,20.07,192.7,91,8.67,8,4,2.16,2300
159.6,94,27.13,276.8,118,23.53,223.5,65,10.06,8.8,3,2.38,2301
144.5,107,24.57,180.5,85,15.34,226,94,10.17,17,6,4.59,2302
159.1,100,27.05,202.5,90,17.21,233.1,96,10.49,11.5,6,3.11,2303
49.9,123,8.48,150.7,81,12.81,188.2,67,8.47,10.1,4,2.73,2304
116.9,120,19.87,232.4,97,19.75,127.7,112,5.75,11,9,2.97,2305
150,98,25.5,89.8,95,7.63,326,91,14.67,11.1,3,3,2306
254.4,120,43.25,159.3,92,13.54,264.4,94,11.9,6,5,1.62,2307
270.7,53,46.02,200.7,116,17.06,201.7,102,9.08,10.9,3,2.94,2308
207,112,35.19,173.8,96,14.77,178.4,61,8.03,12.1,3,3.27,2309
