"fecha","cp","tipo","transacciones","importe","importetotal","mes"
"2015-04-09",48008,"fashionsme",42,82.21,3452.82,4
"2015-04-09",48008,"restaurant",34,52.02,1768.68,4
"2015-04-09",48008,"pharmacy",22,40.45,889.9,4
"2015-04-09",48008,"foodsme",7,47.16,330.12,4
"2015-04-09",48008,"beauty",4,172.31,689.24,4
"2015-04-09",48009,"fashionsme",78,109.61,8549.58,4
"2015-04-09",48009,"restaurant",65,67.76,4404.4,4
"2015-04-09",48009,"beauty",29,67.76,1965.04,4
"2015-04-09",48009,"pharmacy",17,48.82,829.94,4
"2015-04-09",48009,"foodsme",15,20.75,311.25,4
"2015-04-09",48010,"foodsme",40,30.64,1225.6,4
"2015-04-09",48010,"beauty",29,61.64,1787.56,4
"2015-04-09",48010,"restaurant",18,44.33,797.94,4
"2015-04-09",48010,"fashionsme",16,99.63,1594.08,4
"2015-04-09",48010,"pharmacy",10,43.84,438.4,4
"2015-04-09",48011,"fashionsme",97,123.21,11951.37,4
"2015-04-09",48011,"restaurant",22,77.32,1701.04,4
"2015-04-09",48011,"pharmacy",11,42.45,466.95,4
"2015-04-09",48011,"beauty",10,49.12,491.2,4
"2015-04-09",48011,"foodsme",4,15.89,63.56,4
"2015-04-09",48012,"fashionsme",14,84.57,1183.98,4
"2015-04-09",48012,"beauty",11,79.88,878.68,4
"2015-04-09",48012,"pharmacy",7,30.81,215.67,4
"2015-04-09",48012,"restaurant",4,22.67,90.68,4
"2015-04-09",48012,"foodsme",3,29.61,88.83,4
"2015-04-09",48013,"beauty",20,58.01,1160.2,4
"2015-04-09",48013,"restaurant",13,82.95,1078.35,4
"2015-04-09",48013,"pharmacy",9,18.55,166.95,4
"2015-04-09",48013,"fashionsme",8,119.59,956.72,4
"2015-04-09",48013,"foodsme",6,36.86,221.16,4
"2015-04-09",48014,"foodsme",33,34.85,1150.05,4
"2015-04-09",48014,"pharmacy",23,27.61,635.03,4
"2015-04-09",48014,"fashionsme",15,83.65,1254.75,4
"2015-04-09",48014,"restaurant",15,64.93,973.95,4
"2015-04-09",48014,"beauty",14,36.82,515.48,4
"2015-04-09",48015,"beauty",15,34.11,511.65,4
"2015-04-09",48015,"pharmacy",14,33.14,463.96,4
"2015-04-09",48015,"foodsme",5,17.63,88.15,4
"2015-04-09",48015,"fashionsme",4,307.25,1229,4
"2015-04-09",48015,"restaurant",3,26.26,78.78,4
"2015-04-10",48001,"restaurant",38,87.96,3342.48,4
"2015-04-10",48001,"beauty",17,59.74,1015.58,4
"2015-04-10",48001,"fashionsme",16,121.62,1945.92,4
"2015-04-10",48001,"pharmacy",12,26.97,323.64,4
"2015-04-10",48001,"foodsme",9,39.94,359.46,4
"2015-04-10",48002,"pharmacy",7,32.36,226.52,4
"2015-04-10",48002,"fashionsme",6,36.14,216.84,4
"2015-04-10",48002,"beauty",3,53.15,159.45,4
"2015-04-10",48003,"restaurant",11,43.36,476.96,4
"2015-04-10",48003,"pharmacy",11,25.36,278.96,4
"2015-04-10",48003,"beauty",7,47.2,330.4,4
"2015-04-10",48003,"foodsme",5,31.32,156.6,4
"2015-04-10",48003,"fashionsme",1,57.8,57.8,4
"2015-04-10",48004,"pharmacy",23,33.08,760.84,4
"2015-04-10",48004,"foodsme",20,30.1,602,4
"2015-04-10",48004,"beauty",17,48.39,822.63,4
"2015-04-10",48004,"fashionsme",14,48.47,678.58,4
"2015-04-10",48004,"restaurant",7,20.58,144.06,4
"2015-04-10",48005,"fashionsme",57,86.49,4929.93,4
"2015-04-10",48005,"restaurant",30,37.45,1123.5,4
"2015-04-10",48005,"foodsme",17,33.12,563.04,4
"2015-04-10",48005,"pharmacy",13,39.21,509.73,4
"2015-04-10",48005,"beauty",10,42.14,421.4,4
"2015-04-10",48006,"foodsme",35,28.23,988.05,4
"2015-04-10",48006,"pharmacy",9,21.14,190.26,4
"2015-04-10",48006,"fashionsme",9,42.9,386.1,4
"2015-04-10",48006,"beauty",5,64.43,322.15,4
"2015-04-10",48006,"restaurant",2,13.95,27.9,4
"2015-04-10",48007,"foodsme",16,28.88,462.08,4
"2015-04-10",48007,"pharmacy",11,27.25,299.75,4
"2015-04-10",48007,"beauty",10,34.65,346.5,4
"2015-04-10",48007,"fashionsme",6,68.2,409.2,4
"2015-04-10",48007,"restaurant",3,29.1,87.3,4
"2015-04-10",48008,"fashionsme",40,84.32,3372.8,4
"2015-04-10",48008,"restaurant",33,49.46,1632.18,4
"2015-04-10",48008,"pharmacy",27,43.84,1183.68,4
"2015-04-10",48008,"beauty",15,51.13,766.95,4
"2015-04-10",48008,"foodsme",7,63.85,446.95,4
"2015-04-10",48009,"restaurant",77,67.71,5213.67,4
"2015-04-10",48009,"fashionsme",56,98.35,5507.6,4
"2015-04-10",48009,"beauty",43,63.47,2729.21,4
"2015-04-10",48009,"pharmacy",18,32.87,591.66,4
"2015-04-10",48009,"foodsme",16,19.85,317.6,4
"2015-04-10",48010,"foodsme",40,34.67,1386.8,4
"2015-04-10",48010,"beauty",35,59.88,2095.8,4
"2015-04-10",48010,"pharmacy",17,34.75,590.75,4
"2015-04-10",48010,"restaurant",15,37.76,566.4,4
"2015-04-10",48010,"fashionsme",15,62.67,940.05,4
"2015-04-10",48011,"fashionsme",92,141.13,12983.96,4
"2015-04-10",48011,"restaurant",32,60.23,1927.36,4
"2015-04-10",48011,"pharmacy",25,35.08,877,4
"2015-04-10",48011,"beauty",24,101.7,2440.8,4
"2015-04-10",48011,"foodsme",5,30.14,150.7,4
"2015-04-10",48012,"fashionsme",18,44.44,799.92,4
"2015-04-10",48012,"pharmacy",14,32.71,457.94,4
"2015-04-10",48012,"foodsme",9,22,198,4
"2015-04-10",48012,"restaurant",3,21.87,65.61,4
"2015-04-10",48012,"beauty",1,43,43,4
"2015-04-10",48013,"beauty",17,51.47,874.99,4
"2015-04-10",48013,"restaurant",14,64.64,904.96,4
"2015-04-10",48013,"foodsme",12,25.06,300.72,4
"2015-04-10",48013,"pharmacy",10,24.71,247.1,4
"2015-04-10",48013,"fashionsme",7,140.11,980.77,4
"2015-04-10",48014,"foodsme",44,28.29,1244.76,4
"2015-04-10",48014,"pharmacy",25,37.11,927.75,4
"2015-04-10",48014,"beauty",19,52.22,992.18,4
"2015-04-10",48014,"restaurant",16,28.55,456.8,4
"2015-04-10",48014,"fashionsme",15,56.86,852.9,4
"2015-04-10",48015,"beauty",20,41.29,825.8,4
"2015-04-10",48015,"pharmacy",14,25.07,350.98,4
"2015-04-10",48015,"fashionsme",7,57.61,403.27,4
"2015-04-10",48015,"restaurant",5,74.17,370.85,4
"2015-04-10",48015,"foodsme",4,178.07,712.28,4
"2015-04-11",48001,"restaurant",45,75.62,3402.9,4
"2015-04-11",48001,"fashionsme",25,110.02,2750.5,4
"2015-04-11",48001,"foodsme",10,115.03,1150.3,4
"2015-04-11",48001,"beauty",9,63.45,571.05,4
"2015-04-11",48001,"pharmacy",2,24.43,48.86,4
"2015-04-11",48002,"beauty",7,22.99,160.93,4
"2015-04-11",48002,"foodsme",3,36.03,108.09,4
"2015-04-11",48002,"restaurant",2,31.4,62.8,4
"2015-04-11",48002,"pharmacy",2,16.11,32.22,4
"2015-04-11",48004,"fashionsme",11,106.63,1172.93,4
"2015-04-11",48004,"foodsme",9,31.66,284.94,4
"2015-04-11",48004,"beauty",9,61.11,549.99,4
"2015-04-11",48004,"pharmacy",9,25.81,232.29,4
"2015-04-11",48004,"restaurant",4,31.58,126.32,4
"2015-04-11",48005,"fashionsme",81,86.78,7029.18,4
"2015-04-11",48005,"restaurant",36,77.55,2791.8,4
"2015-04-11",48005,"foodsme",21,29.8,625.8,4
"2015-04-11",48005,"pharmacy",8,37.26,298.08,4
"2015-04-11",48005,"beauty",5,39.02,195.1,4
"2015-04-11",48006,"foodsme",17,39.05,663.85,4
"2015-04-11",48006,"fashionsme",8,52.92,423.36,4
"2015-04-11",48006,"restaurant",6,70.23,421.38,4
"2015-04-11",48006,"beauty",2,28.5,57,4
"2015-04-11",48006,"pharmacy",1,13.6,13.6,4
"2015-04-11",48008,"fashionsme",51,107.71,5493.21,4
"2015-04-11",48008,"restaurant",40,64.03,2561.2,4
"2015-04-11",48008,"pharmacy",16,34.66,554.56,4
"2015-04-11",48008,"foodsme",12,59.59,715.08,4
"2015-04-11",48008,"beauty",5,65.18,325.9,4
"2015-04-11",48009,"fashionsme",64,97.41,6234.24,4
"2015-04-11",48009,"restaurant",61,82.81,5051.41,4
"2015-04-11",48009,"beauty",20,57.19,1143.8,4
"2015-04-11",48009,"foodsme",17,35.52,603.84,4
"2015-04-11",48009,"pharmacy",6,47.76,286.56,4
"2015-04-11",48010,"restaurant",17,85.14,1447.38,4
"2015-04-11",48010,"foodsme",16,25.8,412.8,4
"2015-04-11",48010,"beauty",12,56.81,681.72,4
"2015-04-11",48010,"fashionsme",8,48.1,384.8,4
"2015-04-11",48010,"pharmacy",3,39.67,119.01,4
"2015-04-11",48011,"fashionsme",116,127.36,14773.76,4
"2015-04-11",48011,"restaurant",28,71.82,2010.96,4
"2015-04-11",48011,"beauty",17,56.04,952.68,4
"2015-04-11",48011,"pharmacy",12,28.37,340.44,4
"2015-04-11",48011,"foodsme",5,33.04,165.2,4
"2015-04-11",48012,"fashionsme",12,44.46,533.52,4
"2015-04-11",48012,"pharmacy",9,19.31,173.79,4
"2015-04-11",48012,"foodsme",7,34.41,240.87,4
"2015-04-11",48012,"beauty",7,76.11,532.77,4
"2015-04-11",48012,"restaurant",1,115.28,115.28,4
"2015-04-11",48013,"restaurant",9,114.34,1029.06,4
"2015-04-11",48013,"pharmacy",8,31.89,255.12,4
"2015-04-11",48013,"beauty",8,44.94,359.52,4
"2015-04-11",48013,"fashionsme",6,211.22,1267.32,4
"2015-04-11",48013,"foodsme",2,22.92,45.84,4
"2015-04-11",48014,"foodsme",52,32.13,1670.76,4
"2015-04-11",48014,"pharmacy",17,30.76,522.92,4
"2015-04-11",48014,"beauty",15,49.73,745.95,4
"2015-04-11",48014,"fashionsme",11,67.43,741.73,4
"2015-04-11",48014,"restaurant",11,40.46,445.06,4
"2015-04-12",48004,"restaurant",7,34.25,239.75,4
"2015-04-12",48004,"pharmacy",1,36.41,36.41,4
"2015-04-12",48005,"restaurant",24,52.55,1261.2,4
"2015-04-12",48005,"foodsme",7,18.98,132.86,4
"2015-04-12",48005,"pharmacy",5,28.19,140.95,4
"2015-04-12",48008,"pharmacy",15,29.12,436.8,4
"2015-04-12",48008,"restaurant",15,66.84,1002.6,4
"2015-04-12",48008,"foodsme",1,212.8,212.8,4
"2015-04-12",48008,"beauty",1,30,30,4
"2015-04-12",48009,"restaurant",32,69.83,2234.56,4
"2015-04-12",48009,"foodsme",7,20.38,142.66,4
"2015-04-12",48010,"restaurant",16,62.03,992.48,4
"2015-04-12",48010,"beauty",1,105,105,4
"2015-04-12",48010,"pharmacy",1,127,127,4
"2015-04-12",48010,"foodsme",1,14.6,14.6,4
"2015-04-12",48011,"restaurant",24,66.6,1598.4,4
"2015-04-12",48011,"pharmacy",5,23.1,115.5,4
"2015-04-12",48011,"foodsme",1,7.33,7.33,4
"2015-04-12",48013,"restaurant",7,106.87,748.09,4
"2015-04-13",48002,"fashionsme",6,65.74,394.44,4
"2015-04-13",48002,"pharmacy",6,51.69,310.14,4
"2015-04-13",48002,"foodsme",3,20.93,62.79,4
"2015-04-13",48002,"restaurant",2,17.2,34.4,4
"2015-04-13",48002,"beauty",1,15,15,4
"2015-04-13",48003,"pharmacy",14,26.86,376.04,4
"2015-04-13",48003,"foodsme",6,30.13,180.78,4
"2015-04-13",48003,"beauty",5,29.32,146.6,4
"2015-04-13",48003,"restaurant",4,48.6,194.4,4
"2015-04-13",48003,"fashionsme",3,83.07,249.21,4
"2015-04-13",48004,"foodsme",20,22.6,452,4
"2015-04-13",48004,"pharmacy",20,28.38,567.6,4
"2015-04-13",48004,"fashionsme",19,59.06,1122.14,4
"2015-04-13",48004,"beauty",6,54.61,327.66,4
"2015-04-13",48004,"restaurant",4,29.23,116.92,4
"2015-04-13",48005,"fashionsme",62,58.87,3649.94,4
"2015-04-13",48005,"foodsme",20,32.46,649.2,4
"2015-04-13",48005,"pharmacy",12,38.19,458.28,4
"2015-04-13",48005,"restaurant",12,46.02,552.24,4
"2015-04-13",48005,"beauty",8,149.51,1196.08,4
"2015-04-13",48006,"fashionsme",18,29.97,539.46,4
"2015-04-13",48006,"pharmacy",15,21.13,316.95,4
"2015-04-13",48006,"foodsme",10,34.37,343.7,4
"2015-04-13",48006,"restaurant",3,18.47,55.41,4
"2015-04-13",48006,"beauty",1,12,12,4
"2015-04-13",48007,"pharmacy",15,26.25,393.75,4
"2015-04-13",48007,"fashionsme",14,66.64,932.96,4
"2015-04-13",48007,"beauty",4,44.19,176.76,4
"2015-04-13",48007,"foodsme",3,16.29,48.87,4
"2015-04-13",48007,"restaurant",2,31.5,63,4
"2015-04-13",48008,"restaurant",44,23.07,1015.08,4
"2015-04-13",48008,"pharmacy",40,31.76,1270.4,4
"2015-04-13",48008,"fashionsme",31,98.48,3052.88,4
"2015-04-13",48008,"foodsme",13,43.73,568.49,4
"2015-04-13",48008,"beauty",9,64.79,583.11,4
"2015-04-13",48010,"beauty",25,47.44,1186,4
"2015-04-13",48010,"fashionsme",20,78.43,1568.6,4
"2015-04-13",48010,"restaurant",16,56.27,900.32,4
"2015-04-13",48010,"pharmacy",15,29.58,443.7,4
"2015-04-13",48010,"foodsme",11,37.83,416.13,4
"2015-04-13",48011,"fashionsme",120,95.31,11437.2,4
"2015-04-13",48011,"restaurant",22,60.78,1337.16,4
"2015-04-13",48011,"pharmacy",21,29.99,629.79,4
"2015-04-13",48011,"beauty",6,62.47,374.82,4
"2015-04-13",48011,"foodsme",4,21.71,86.84,4
"2015-04-13",48012,"fashionsme",16,62.92,1006.72,4
"2015-04-13",48012,"pharmacy",13,29.51,383.63,4
"2015-04-13",48012,"foodsme",8,25.06,200.48,4
"2015-04-13",48012,"beauty",4,38.13,152.52,4
"2015-04-13",48012,"restaurant",1,37.5,37.5,4
"2015-04-13",48013,"pharmacy",16,29.75,476,4
"2015-04-13",48013,"fashionsme",12,42.33,507.96,4
"2015-04-13",48013,"beauty",4,58.85,235.4,4
"2015-04-13",48013,"foodsme",3,70.78,212.34,4
"2015-04-13",48013,"restaurant",2,30.4,60.8,4
"2015-04-13",48014,"foodsme",28,21.54,603.12,4
"2015-04-13",48014,"fashionsme",17,63.44,1078.48,4
"2015-04-13",48014,"pharmacy",16,23.5,376,4
"2015-04-13",48014,"restaurant",13,31.44,408.72,4
"2015-04-13",48014,"beauty",8,50.69,405.52,4
"2015-04-14",48001,"restaurant",67,57.98,3884.66,4
"2015-04-14",48001,"pharmacy",16,23.04,368.64,4
"2015-04-14",48001,"beauty",13,57.62,749.06,4
"2015-04-14",48001,"fashionsme",10,90.8,908,4
"2015-04-14",48001,"foodsme",4,323.66,1294.64,4
"2015-04-14",48002,"fashionsme",4,66.23,264.92,4
"2015-04-14",48002,"beauty",4,33.15,132.6,4
"2015-04-14",48002,"pharmacy",4,23.96,95.84,4
"2015-04-14",48002,"foodsme",1,13.1,13.1,4
"2015-04-14",48003,"pharmacy",7,34.27,239.89,4
"2015-04-14",48003,"beauty",6,47.34,284.04,4
"2015-04-14",48003,"restaurant",5,81.38,406.9,4
"2015-04-14",48003,"fashionsme",4,42.7,170.8,4
"2015-04-14",48003,"foodsme",3,20.05,60.15,4
"2015-04-14",48004,"pharmacy",22,35.43,779.46,4
"2015-04-14",48004,"foodsme",17,21.23,360.91,4
"2015-04-14",48004,"beauty",17,43.02,731.34,4
"2015-04-14",48004,"fashionsme",13,52.66,684.58,4
"2015-04-14",48004,"restaurant",3,16.43,49.29,4
"2015-04-14",48005,"fashionsme",62,62.8,3893.6,4
"2015-04-14",48005,"restaurant",23,39.19,901.37,4
"2015-04-14",48005,"foodsme",15,32.79,491.85,4
"2015-04-14",48005,"pharmacy",10,18.64,186.4,4
"2015-04-14",48005,"beauty",5,25.97,129.85,4
"2015-04-14",48006,"fashionsme",22,39.46,868.12,4
"2015-04-14",48006,"pharmacy",13,17.21,223.73,4
"2015-04-14",48006,"beauty",5,49.79,248.95,4
"2015-04-14",48006,"restaurant",3,22.82,68.46,4
"2015-04-14",48006,"foodsme",3,28.33,84.99,4
"2015-04-14",48007,"fashionsme",19,93.29,1772.51,4
"2015-04-14",48007,"pharmacy",18,24.83,446.94,4
"2015-04-14",48007,"foodsme",10,18.97,189.7,4
"2015-04-14",48007,"restaurant",7,34.53,241.71,4
"2015-04-14",48007,"beauty",3,21.6,64.8,4
"2015-04-14",48008,"fashionsme",47,108.28,5089.16,4
"2015-04-14",48008,"restaurant",45,34.66,1559.7,4
"2015-04-14",48008,"pharmacy",27,31.1,839.7,4
"2015-04-14",48008,"foodsme",11,59.89,658.79,4
"2015-04-14",48008,"beauty",6,59.27,355.62,4
"2015-04-14",48010,"beauty",20,45.15,903,4
"2015-04-14",48010,"fashionsme",18,56.62,1019.16,4
"2015-04-14",48010,"restaurant",15,52.55,788.25,4
"2015-04-14",48010,"pharmacy",14,94,1316,4
"2015-04-14",48010,"foodsme",14,55.64,778.96,4
"2015-04-14",48011,"fashionsme",113,133.43,15077.59,4
"2015-04-14",48011,"pharmacy",21,55.9,1173.9,4
"2015-04-14",48011,"restaurant",19,64.92,1233.48,4
"2015-04-14",48011,"beauty",14,80.35,1124.9,4
"2015-04-14",48011,"foodsme",3,98.03,294.09,4
"2015-04-14",48012,"fashionsme",15,44.33,664.95,4
"2015-04-14",48012,"pharmacy",12,29.93,359.16,4
"2015-04-14",48012,"beauty",7,53.3,373.1,4
"2015-04-14",48012,"foodsme",6,28.65,171.9,4
"2015-04-14",48012,"restaurant",1,47,47,4
"2015-04-14",48013,"beauty",13,61.43,798.59,4
"2015-04-14",48013,"pharmacy",12,25.22,302.64,4
"2015-04-14",48013,"restaurant",9,99.23,893.07,4
"2015-04-14",48013,"foodsme",5,39.04,195.2,4
"2015-04-14",48013,"fashionsme",5,73.46,367.3,4
"2015-04-14",48014,"pharmacy",28,31.32,876.96,4
"2015-04-14",48014,"beauty",26,38.6,1003.6,4
"2015-04-14",48014,"fashionsme",25,73.69,1842.25,4
"2015-04-14",48014,"restaurant",17,24.86,422.62,4
"2015-04-14",48014,"foodsme",16,26.01,416.16,4
"2015-04-15",48001,"restaurant",65,61.76,4014.4,4
"2015-04-15",48001,"beauty",18,60.05,1080.9,4
"2015-04-15",48001,"fashionsme",16,156.21,2499.36,4
"2015-04-15",48001,"pharmacy",13,29.5,383.5,4
"2015-04-15",48001,"foodsme",7,48.58,340.06,4
"2015-04-15",48002,"pharmacy",6,23.32,139.92,4
"2015-04-15",48002,"beauty",4,35.38,141.52,4
"2015-04-15",48002,"fashionsme",3,76.33,228.99,4
"2015-04-15",48002,"foodsme",1,6.13,6.13,4
"2015-04-15",48002,"restaurant",1,15.07,15.07,4
"2015-04-15",48003,"pharmacy",11,23.23,255.53,4
"2015-04-15",48003,"beauty",8,37.72,301.76,4
"2015-04-15",48003,"restaurant",5,76.87,384.35,4
"2015-04-15",48003,"foodsme",4,20.05,80.2,4
"2015-04-15",48003,"fashionsme",3,37.35,112.05,4
"2015-04-15",48004,"pharmacy",23,46.19,1062.37,4
"2015-04-15",48004,"foodsme",18,25.36,456.48,4
"2015-04-15",48004,"fashionsme",17,77.95,1325.15,4
"2015-04-15",48004,"beauty",11,62.71,689.81,4
"2015-04-15",48004,"restaurant",3,76,228,4
"2015-04-15",48005,"fashionsme",69,82.91,5720.79,4
"2015-04-15",48005,"foodsme",28,28.69,803.32,4
"2015-04-15",48005,"restaurant",18,63.34,1140.12,4
"2015-04-15",48005,"pharmacy",11,30.45,334.95,4
"2015-04-15",48005,"beauty",5,31.29,156.45,4
"2015-04-15",48006,"fashionsme",8,63.34,506.72,4
"2015-04-15",48006,"pharmacy",8,60.82,486.56,4
"2015-04-15",48006,"beauty",5,39.35,196.75,4
"2015-04-15",48006,"restaurant",4,57.01,228.04,4
"2015-04-15",48007,"pharmacy",14,16,224,4
"2015-04-15",48007,"fashionsme",12,86.74,1040.88,4
"2015-04-15",48007,"beauty",7,34.21,239.47,4
"2015-04-15",48007,"restaurant",4,50.23,200.92,4
"2015-04-15",48007,"foodsme",3,13.27,39.81,4
"2015-04-15",48008,"restaurant",47,36.37,1709.39,4
"2015-04-15",48008,"fashionsme",46,84.79,3900.34,4
"2015-04-15",48008,"pharmacy",22,32.93,724.46,4
"2015-04-15",48008,"foodsme",10,91.62,916.2,4
"2015-04-15",48008,"beauty",9,52.43,471.87,4
"2015-04-15",48010,"fashionsme",29,45.27,1312.83,4
"2015-04-15",48010,"beauty",26,37.97,987.22,4
"2015-04-15",48010,"pharmacy",19,28.77,546.63,4
"2015-04-15",48010,"restaurant",18,45.2,813.6,4
"2015-04-15",48010,"foodsme",16,39.6,633.6,4
"2015-04-15",48011,"fashionsme",94,122.61,11525.34,4
"2015-04-15",48011,"restaurant",31,57.99,1797.69,4
"2015-04-15",48011,"pharmacy",18,27.15,488.7,4
"2015-04-15",48011,"beauty",13,95,1235,4
"2015-04-15",48011,"foodsme",7,35.89,251.23,4
"2015-04-15",48012,"fashionsme",19,52.69,1001.11,4
"2015-04-15",48012,"pharmacy",12,27.31,327.72,4
"2015-04-15",48012,"beauty",9,43.59,392.31,4
"2015-04-15",48012,"foodsme",5,17.15,85.75,4
"2015-04-15",48012,"restaurant",2,20.5,41,4
"2015-04-15",48013,"beauty",14,53.84,753.76,4
"2015-04-15",48013,"restaurant",11,65.71,722.81,4
"2015-04-15",48013,"pharmacy",9,30.89,278.01,4
"2015-04-15",48013,"foodsme",8,63.9,511.2,4
"2015-04-15",48013,"fashionsme",7,94.86,664.02,4
"2015-04-15",48014,"beauty",19,38.26,726.94,4
"2015-04-15",48014,"foodsme",17,18.59,316.03,4
"2015-04-15",48014,"pharmacy",17,39.47,670.99,4
"2015-04-15",48014,"fashionsme",14,72.95,1021.3,4
"2015-04-15",48014,"restaurant",10,46.27,462.7,4
"2015-04-16",48001,"restaurant",67,61.16,4097.72,4
"2015-04-16",48001,"fashionsme",15,79.05,1185.75,4
"2015-04-16",48001,"foodsme",15,66.96,1004.4,4
"2015-04-16",48001,"pharmacy",13,27.31,355.03,4
"2015-04-16",48001,"beauty",13,53.71,698.23,4
"2015-04-16",48003,"pharmacy",9,21.25,191.25,4
"2015-04-16",48003,"restaurant",6,36.3,217.8,4
"2015-04-16",48003,"foodsme",4,10.35,41.4,4
"2015-04-16",48003,"fashionsme",2,20.75,41.5,4
"2015-04-16",48003,"beauty",2,36,72,4
"2015-04-16",48004,"pharmacy",17,31.39,533.63,4
"2015-04-16",48004,"foodsme",16,23.05,368.8,4
"2015-04-16",48004,"restaurant",13,18.23,236.99,4
"2015-04-16",48004,"beauty",13,53.31,693.03,4
"2015-04-16",48004,"fashionsme",10,74.87,748.7,4
"2015-04-16",48005,"fashionsme",49,63.94,3133.06,4
"2015-04-16",48005,"restaurant",23,44.82,1030.86,4
"2015-04-16",48005,"foodsme",17,39.36,669.12,4
"2015-04-16",48005,"beauty",8,36.41,291.28,4
"2015-04-16",48005,"pharmacy",7,50.51,353.57,4
"2015-04-16",48006,"foodsme",30,36.31,1089.3,4
"2015-04-16",48006,"pharmacy",16,23.33,373.28,4
"2015-04-16",48006,"fashionsme",6,100.05,600.3,4
"2015-04-16",48006,"beauty",4,65.19,260.76,4
"2015-04-16",48006,"restaurant",3,10.47,31.41,4
"2015-04-16",48007,"fashionsme",14,100.73,1410.22,4
"2015-04-16",48007,"pharmacy",12,21.82,261.84,4
"2015-04-16",48007,"foodsme",8,25.89,207.12,4
"2015-04-16",48007,"beauty",7,30.68,214.76,4
"2015-04-16",48007,"restaurant",6,28.51,171.06,4
"2015-04-16",48008,"restaurant",49,48.68,2385.32,4
"2015-04-16",48008,"fashionsme",26,122.37,3181.62,4
"2015-04-16",48008,"pharmacy",25,31.92,798,4
"2015-04-16",48008,"foodsme",12,64.6,775.2,4
"2015-04-16",48008,"beauty",9,105.6,950.4,4
"2015-04-16",48010,"foodsme",32,24.16,773.12,4
"2015-04-16",48010,"beauty",29,43.83,1271.07,4
"2015-04-16",48010,"restaurant",16,55.5,888,4
"2015-04-16",48010,"fashionsme",15,65.49,982.35,4
"2015-04-16",48010,"pharmacy",9,27.39,246.51,4
"2015-04-16",48011,"fashionsme",91,96.84,8812.44,4
"2015-04-16",48011,"restaurant",30,85.72,2571.6,4
"2015-04-16",48011,"pharmacy",13,29.83,387.79,4
"2015-04-16",48011,"beauty",12,48.04,576.48,4
"2015-04-16",48011,"foodsme",3,39.77,119.31,4
"2015-04-16",48012,"pharmacy",14,72.48,1014.72,4
"2015-04-16",48012,"fashionsme",13,50.3,653.9,4
"2015-04-16",48012,"beauty",9,94.74,852.66,4
"2015-04-16",48012,"foodsme",8,22.93,183.44,4
"2015-04-16",48012,"restaurant",3,44.88,134.64,4
"2015-04-16",48013,"beauty",13,52.89,687.57,4
"2015-04-16",48013,"restaurant",11,34.1,375.1,4
"2015-04-16",48013,"foodsme",8,54.37,434.96,4
"2015-04-16",48013,"fashionsme",8,54.13,433.04,4
"2015-04-16",48013,"pharmacy",5,66.72,333.6,4
"2015-04-16",48014,"foodsme",46,28.9,1329.4,4
"2015-04-16",48014,"pharmacy",24,35.55,853.2,4
"2015-04-16",48014,"fashionsme",20,65.65,1313,4
"2015-04-16",48014,"restaurant",17,22.27,378.59,4
"2015-04-16",48014,"beauty",14,45.72,640.08,4
"2015-04-16",48015,"pharmacy",22,32.78,721.16,4
"2015-04-16",48015,"foodsme",19,21.47,407.93,4
"2015-04-16",48015,"restaurant",8,234.68,1877.44,4
"2015-04-16",48015,"beauty",7,29.31,205.17,4
"2015-04-16",48015,"fashionsme",6,44.68,268.08,4
"2015-04-17",48001,"restaurant",57,70.35,4009.95,4
"2015-04-17",48001,"fashionsme",18,91.16,1640.88,4
"2015-04-17",48001,"beauty",17,70.75,1202.75,4
"2015-04-17",48001,"foodsme",16,34.59,553.44,4
"2015-04-17",48001,"pharmacy",13,32.53,422.89,4
"2015-04-17",48002,"pharmacy",7,31.02,217.14,4
"2015-04-17",48002,"beauty",3,20.93,62.79,4
"2015-04-17",48002,"fashionsme",2,60,120,4
"2015-04-17",48002,"foodsme",2,60.58,121.16,4
"2015-04-17",48003,"pharmacy",11,20.37,224.07,4
"2015-04-17",48003,"restaurant",7,110.07,770.49,4
"2015-04-17",48003,"beauty",6,35.6,213.6,4
"2015-04-17",48003,"foodsme",2,64.9,129.8,4
"2015-04-17",48003,"fashionsme",1,26,26,4
"2015-04-17",48004,"pharmacy",20,29.28,585.6,4
"2015-04-17",48004,"foodsme",18,46.66,839.88,4
"2015-04-17",48004,"beauty",15,49.13,736.95,4
"2015-04-17",48004,"fashionsme",10,184.27,1842.7,4
"2015-04-17",48004,"restaurant",4,26.28,105.12,4
"2015-04-17",48005,"fashionsme",52,72.76,3783.52,4
"2015-04-17",48005,"restaurant",23,57.24,1316.52,4
"2015-04-17",48005,"foodsme",12,30.92,371.04,4
"2015-04-17",48005,"pharmacy",11,38.88,427.68,4
"2015-04-17",48005,"beauty",9,51.53,463.77,4
"2015-04-17",48006,"foodsme",39,36.81,1435.59,4
"2015-04-17",48006,"fashionsme",12,34.61,415.32,4
"2015-04-17",48006,"beauty",11,33.7,370.7,4
"2015-04-17",48006,"pharmacy",9,26.18,235.62,4
"2015-04-17",48006,"restaurant",4,24.19,96.76,4
"2015-04-17",48007,"pharmacy",16,43.02,688.32,4
"2015-04-17",48007,"beauty",10,38.4,384,4
