CodArea;NomArea;Calle;Portal;Bloque;Piso;Mano;NIA;Ref unica;FechaUlti;LectUlti;TipoLectUlti;FechaAnt;LectAnt;TipoLectAnt;Tarifa;F Alta
03003;AMA-3;4300;0043;; 6;DCH;162138;916207;2015-08-04;3915;R;2015-04-30;3854;R;01;1999-04-16
03003;AMA-3;4300;0043;; 6;IZD;314004;1965122;2015-08-03;160;R;2015-05-05;142;R;01;2014-04-09
03003;AMA-3;4300;0043;; 7;DCH;79690;916230;2015-08-03;2637;R;2015-04-30;2610;R;01;1999-04-16
03003;AMA-3;4300;0043;; 7;IZD;162120;1878266;2015-08-03;1910;R;2015-04-30;1895;R;01;2012-01-13
03003;AMA-3;4300;0055;; 1;DCH;4877;1591250;2015-08-04;726;R;2015-05-05;687;R;01;2006-07-01
03003;AMA-3;4300;0055;; 4;DCH;4898;48980;2015-08-04;2923;E;2015-05-05;2923;E;01;1980-01-01
03003;AMA-3;4300;0055;; 3;I-I;195674;48979;2015-08-04;1572;R;2015-04-30;1549;R;01;1980-01-01
03003;AMA-3;4300;0055;; 3;I-D;162423;1285006;2015-08-04;516;R;2015-04-30;505;R;01;2004-01-01
03003;AMA-3;4300;0055;; 3;D-D;293292;537328;2015-08-04;1600;R;2015-04-30;1561;R;01;1994-03-02
03003;AMA-3;4300;0055;; 3;DCH;4895;1284978;2015-08-04;1177;R;2015-04-30;1156;R;01;2004-01-01
03003;AMA-3;4300;0055;; 2;IZD;427018;1987788;2015-08-04;4795;R;2015-05-07;4768;R;01;2014-04-06
03003;AMA-3;4300;0055;; 2;IZD;87578;1013872;2014-11-07;4718;R;2014-08-05;4695;R;01;2000-06-30
03003;AMA-3;4300;0046;; 3;  E;90823;447418;2015-08-04;2492;R;2015-05-05;2491;R;01;1991-01-02
03003;AMA-3;4300;0055;; 1;IZD;340382;1080869;2015-08-04;3588;R;2015-04-30;3565;R;02;1999-11-01
03003;AMA-3;4300;0055;; 5;D-D;173157;1501046;2015-08-04;1182;R;2015-04-30;1155;R;01;2005-07-01
03003;AMA-3;4300;0055;;;;162410;1225748;2015-08-04;8;R;2015-04-30;7;R;01;2012-05-03
03003;AMA-3;4300;0054;Y;BJ;;162402;1314826;2015-08-03;268;R;2015-04-30;261;R;01;2003-12-31
03003;AMA-3;4300;0054;Y;BJ;;162402;820833;2015-08-04;113;R;2015-05-05;113;R;02;1997-12-31
03003;AMA-3;4300;0054;Y; 8;;162399;1284901;2015-08-03;222;R;2015-05-05;210;R;01;2012-04-01
03003;AMA-3;4300;0054;Y; 8;;162399;1284898;2015-08-03;83;R;2015-05-05;79;R;01;2012-04-01
03003;AMA-3;4300;0054;Y; 7;IZD;162407;972290;2015-08-03;372;R;2015-05-05;370;R;01;2000-01-26
03003;AMA-3;4300;0054;Y; 2;IZD;162389;972052;2015-08-03;10756;R;2015-05-05;10682;R;03;2000-01-26
03003;AMA-3;4300;0055;; 2;DCH;161673;721812;2015-08-04;4315;R;2015-04-30;4285;R;01;1996-12-20
03003;AMA-3;4300;0055;;BJ;;325663;785989;2015-10-02;10357;R;2015-08-26;10190;R;03;2009-08-26
03003;AMA-3;4300;0046;; 4;  C;144475;48446;2015-08-04;3290;R;2015-05-05;3258;R;01;1980-01-01
03003;AMA-3;4300;0046;; 4;  D;162168;48457;2015-08-04;3896;R;2015-05-05;3842;R;01;1980-01-01
03003;AMA-3;4300;0046;; 4;  E;314328;666591;2015-08-04;2556;R;2015-05-05;2539;R;01;1996-03-08
03003;AMA-3;4300;0046;; 5;  A;384315;1882781;2015-08-04;872;R;2015-05-05;786;R;01;2011-11-27
03003;AMA-3;4300;0046;; 5;  B;316430;1477630;2015-08-04;3286;R;2015-05-05;3258;R;01;2005-06-16
03003;AMA-3;4300;0046;; 5;  C;151063;441045;2015-08-04;6217;R;2015-05-05;6161;R;01;1991-04-30
03003;AMA-3;4300;0055;; 4;IZD;398641;1785459;2015-08-04;439;R;2015-04-30;417;R;01;2010-11-01
03003;AMA-3;4300;0046;; 5;  E;162171;404982;2015-08-04;2969;R;2015-05-05;2941;R;01;1989-12-31
03003;AMA-3;4300;0055;; 5;CTR;137417;1314837;2015-08-04;1080;R;2015-05-05;1062;R;01;2003-12-31
03003;AMA-3;4300;0046;; 6;  A;107147;48526;2015-08-04;3381;R;2015-05-05;3381;R;01;1991-10-29
03003;AMA-3;4300;0046;; 6;  B;101005;523121;2015-08-04;1322;R;2015-05-05;1304;R;01;1993-08-31
03003;AMA-3;4300;0055;; 6;IZD;297567;923754;2015-08-04;3337;R;2015-04-30;3300;R;01;1999-09-13
03003;AMA-3;4300;0055;; 6;DCH;284969;1285244;2015-08-04;1138;R;2015-05-05;1115;R;01;2004-01-01
03003;AMA-3;4300;0055;; 6;CTR;75851;1007033;2015-08-04;1855;R;2015-04-30;1833;R;01;2000-07-01
03003;AMA-3;4300;0055;; 5;IZD;137417;49041;2015-08-04;4564;R;2015-05-05;4549;R;01;1980-01-01
03003;AMA-3;4300;0055;; 5;D-I;151635;866777;2015-08-04;316;R;2015-05-06;298;R;01;2011-06-06
03003;AMA-3;4300;0046;; 4;  A;46226;433926;2015-08-04;3912;R;2015-05-05;3894;R;01;1991-01-01
03003;AMA-3;4300;0046;; 5;  D;367530;1253585;2015-08-04;2139;R;2015-05-05;2114;R;01;2003-09-09
03003;AMA-3;4300;0058;; 7;DCH;358276;1262867;2015-09-15;1597;R;2015-05-05;1576;R;01;2003-10-10
03003;AMA-3;4300;0061;;BJ;  A;397748;1734371;2015-08-04;147;R;2015-04-30;135;R;01;2008-10-13
03003;AMA-3;4300;0061;;;;4939;49392;2015-09-29;3856;R;2015-08-27;3664;R;10;2014-01-02
03003;AMA-3;4300;0059;;GJ;;4927;49303;2015-08-04;85;R;2015-04-30;85;R;02;1980-01-01
03003;AMA-3;4300;0059;;EN;  3;162534;1305135;2015-08-04;23;R;2015-04-30;22;R;02;2004-01-01
03003;AMA-3;4300;0059;;EN;  1;139551;1908932;2015-08-04;44;R;2015-04-30;36;R;02;2012-11-16
03003;AMA-3;4300;0059;;BJ;;2938;1448889;2015-08-04;823;R;2015-04-30;809;R;02;2004-12-22
03003;AMA-3;4300;0055;; 7;DCH;40262;405510;2015-08-04;5565;R;2015-04-30;5507;R;01;1989-12-31
03003;AMA-3;4300;0058;; 7;IZD;127598;1262878;2015-08-04;1036;R;2015-05-05;1023;R;01;2003-10-10
03003;AMA-3;4300;0062;;;;4941;1807120;2015-08-04;7;R;2015-04-30;7;R;01;2010-07-29
03003;AMA-3;4300;0058;; 6;IZD;349610;1262856;2015-08-24;239;R;2015-05-12;223;R;01;2003-10-10
03003;AMA-3;4300;0058;; 6;DCH;162497;1262845;2015-08-03;1487;R;2015-05-05;1475;R;01;2003-10-10
03003;AMA-3;4300;0021;;BJ;;140142;1281617;2015-08-05;167;R;2015-05-04;164;R;02;2004-01-01
03003;AMA-3;4300;0021;;BJ;;337288;1823120;2015-08-05;652;R;2015-05-04;641;R;02;2011-01-01
03003;AMA-3;4300;0021;; 2;DCH;429607;2010398;2015-08-05;2720;R;2015-04-21;2705;R;01;2014-04-22
03003;AMA-3;4300;0006;;BJ;;315752;1581226;2015-06-11;820;R;2015-04-22;820;R;02;2006-03-31
03003;AMA-3;4300;0006;; 2;DCH;161543;961116;2015-08-04;3460;R;2015-04-29;3440;R;01;2000-01-01
03003;AMA-3;4300;0006;; 2;IZD;151650;888162;2015-08-04;6651;R;2015-04-22;6601;R;01;1998-12-31
03003;AMA-3;4300;0006;; 3;DCH;337072;921872;2015-08-04;5213;R;2015-02-04;5102;R;01;1999-02-24
03003;AMA-3;4300;0006;; 3;IZD;310549;1632975;2015-05-11;1121;R;2015-02-05;1113;R;01;2005-07-31
03003;AMA-3;4300;0006;; 4;DCH;304918;1697896;2015-08-04;4047;R;2015-04-29;4025;R;01;2008-06-16
03003;AMA-3;4300;0006;; 4;IZD;41592;1723504;2015-08-04;6297;R;2015-04-29;6242;R;01;2008-08-27
03003;AMA-3;4300;0006;; 5;DCH;161554;888253;2015-08-03;4256;R;2015-04-22;4211;R;01;1998-12-31
03003;AMA-3;4300;0014;; 2;IZD;61228;1779972;2015-08-03;1228;R;2015-05-04;1226;R;01;2009-12-28
03003;AMA-3;4300;0006;;BJ;;388462;1944901;2015-08-03;481;R;2015-04-22;476;R;02;2007-04-24
03003;AMA-3;4300;0006;;;;4698;888140;2015-08-03;3;R;2015-04-22;3;R;01;1998-12-31
03003;AMA-3;4300;0006;;BJ;;173506;1454479;2015-08-03;1639;R;2015-04-21;1637;R;02;2004-05-14
03003;AMA-3;4300;0009;;BJ;DCH;315706;1974142;2015-08-03;2265;R;2015-04-22;2264;R;02;2014-05-19
03003;AMA-3;4300;0010;; 1;;287365;598474;2015-02-04;1240;E;2014-11-03;1240;R;03;2012-02-01
03003;AMA-3;4300;0010;; 1;;427317;2005063;2015-08-03;1553;R;2015-04-21;1364;R;03;2014-03-19
03003;AMA-3;4300;0010;; 2;D-I;97592;698192;2015-08-05;1524;R;2015-04-29;1511;R;01;1996-04-30
03003;AMA-3;4300;0010;; 3;DCH;2615;1904576;2015-08-04;1191;R;2015-04-29;1164;R;01;2012-03-20
03003;AMA-3;4300;0006;; 5;IZD;161553;1281195;2015-08-03;1520;R;2015-04-22;1490;R;01;2004-01-01
03003;AMA-3;4300;0005;; 4;  C;167835;1304927;2015-09-14;33;R;2015-05-12;31;R;01;2004-01-01
03003;AMA-3;4300;0005;;;;4697;1745013;2015-08-03;15;R;2015-04-29;15;R;01;2009-02-17
03003;AMA-3;4300;0005;; 1;;53561;1848343;2015-08-03;1449;R;2015-04-29;1442;R;02;2011-06-29
03003;AMA-3;4300;0005;; 2;  A;53563;1859007;2015-08-03;653;R;2015-04-29;648;R;01;2011-07-29
03003;AMA-3;4300;0005;; 2;  B;363307;1565828;2015-08-03;30;R;2015-04-29;27;R;02;2012-02-01
03003;AMA-3;4300;0005;; 3;  A;3340;1476842;2015-09-09;621;R;2015-05-08;607;R;01;2005-01-01
03003;AMA-3;4300;0005;; 3;  B;161524;724888;2015-08-04;436;R;2015-04-30;435;R;02;1996-08-31
03003;AMA-3;4300;0005;; 3;  C;161524;1304892;2015-04-30;378;R;2014-11-04;377;R;02;2004-01-01
03003;AMA-3;4300;0005;; 4;  B;414758;1885519;2015-05-04;871;R;2014-11-05;846;R;01;2011-12-31
03003;AMA-3;4300;0006;; 1;;423918;1955110;2015-08-03;29;R;2015-04-22;22;R;01;2013-12-23
03003;AMA-3;4300;0005;; 4;  D;167835;1303924;2015-09-14;379;R;2015-05-12;337;R;01;2004-01-01
03003;AMA-3;4300;0005;; 5;  A;161528;725132;2015-08-03;2326;E;2015-04-30;2326;E;01;1996-08-31
03003;AMA-3;4300;0005;; 5;  B;150906;1452020;2015-02-04;88;R;2014-11-04;87;R;02;2005-03-07
03003;AMA-3;4300;0005;; 5;  C;399599;1761819;2015-09-09;690;R;2015-04-30;672;R;01;2009-01-07
03003;AMA-3;4300;0005;; 5;  D;420674;1938048;2015-08-09;2203;R;2015-05-22;2193;R;01;2013-02-09
03003;AMA-3;4300;0005;; 6;;88997;1304949;2015-08-03;2214;R;2015-04-29;2152;R;01;2004-01-01
03003;AMA-3;4300;0005;; 7;;161524;725223;2015-08-03;2916;R;2015-04-29;2903;R;01;1996-08-31
03003;AMA-3;4300;0010;; 4;IZD;136131;2002097;2015-05-06;1152;R;2015-02-05;1152;R;01;2015-02-05
03003;AMA-3;4300;0005;; 4;  A;139734;1979421;2015-09-09;359;R;2015-05-11;356;R;01;2014-04-24
03003;AMA-3;4300;0013;; 5;IZD;289510;1895123;2015-08-03;914;R;2015-04-30;850;R;01;2012-08-08
03003;AMA-3;4300;0010;; 3;IZD;161593;698205;2015-08-03;2579;R;2015-04-29;2487;R;01;1996-04-30
03003;AMA-3;4300;0012;;BJ;;335718;942128;2015-08-04;1285;R;2015-05-04;1271;R;02;1999-07-19
03003;AMA-3;4300;0013;; 1;;161656;1716944;2015-08-04;609;R;2015-05-08;589;R;01;2010-06-15
03003;AMA-3;4300;0013;; 2;DCH;380699;1686621;2015-08-04;2711;R;2015-05-08;2703;R;01;2008-01-22
03003;AMA-3;4300;0013;; 2;IZD;113145;1257689;2015-08-04;902;R;2015-05-11;884;R;01;2003-11-19
03003;AMA-3;4300;0013;; 3;DCH;289510;942117;2015-08-03;1915;R;2015-06-05;1899;R;01;1999-07-01
03003;AMA-3;4300;0013;; 3;IZD;129822;1305000;2015-08-03;1754;R;2015-04-30;1719;R;01;2004-01-01
03003;AMA-3;4300;0011;;BJ;;397542;1732397;2015-08-03;2732;E;2015-05-08;2732;E;02;2008-12-30
03003;AMA-3;4300;0013;; 5;DCH;161651;47192;2015-08-03;3022;R;2015-04-30;2999;R;01;1980-01-01
03003;AMA-3;4300;0011;; 6;;61535;1952291;2015-08-05;332;R;2015-05-08;231;E;01;2014-02-04
03003;AMA-3;4300;0013;; 6;DCH;365435;1305055;2015-08-03;1048;R;2015-04-30;997;R;01;2004-01-01
03003;AMA-3;4300;0013;; 6;IZD;300306;613326;2015-08-03;2017;R;2015-04-30;2005;R;01;1995-05-30
03003;AMA-3;4300;0013;; 7;DCH;380682;1810142;2015-08-06;426;R;2015-05-08;417;R;01;2010-06-30
03003;AMA-3;4300;0013;; 7;IZD;432264;2024697;2015-08-03;170;R;2015-07-16;170;E;01;2015-07-16
03003;AMA-3;4300;0013;;BJ;;161656;1645726;2015-08-04;716;R;2015-05-04;690;R;02;2007-06-04
03003;AMA-3;4300;0014;;;;4725;1903857;2015-08-03;2;R;2015-05-04;2;R;01;2012-11-30
03003;AMA-3;4300;0058;; 5;IZD;162494;1262823;2015-08-03;3977;R;2015-05-05;3965;R;01;2003-10-10
03003;AMA-3;4300;0058;; 5;DCH;388794;1648725;2015-08-03;969;R;2015-05-05;961;R;01;2007-07-12
03003;AMA-3;4300;0058;; 4;IZD;291202;1262798;2015-08-03;3581;R;2015-05-05;3561;R;01;2003-10-10
03003;AMA-3;4300;0058;; 4;DCH;162489;1262787;2015-05-06;2073;R;2015-02-05;2069;R;01;2003-10-10
03003;AMA-3;4300;0058;; 3;;427259;1998679;2015-08-03;1853;E;2015-05-05;1853;E;01;2014-02-23
03003;AMA-3;4300;0058;;BJ;;339825;1305102;2015-08-04;874;E;2015-04-30;874;E;02;2004-01-01
03003;AMA-3;4300;0062;; 4;IZD;23520;1807200;2015-08-04;369;R;2015-04-30;332;R;01;2010-07-29
03003;AMA-3;4300;0064;; 2;IZD;136875;1251067;2015-08-04;493;R;2015-05-08;445;R;01;2003-07-17
03003;AMA-3;4300;0064;; 2;DCH;336254;1251318;2015-09-07;5509;R;2015-05-12;5475;R;01;2003-07-17
03003;AMA-3;4300;0064;; 1;IZD;282071;2003523;2015-08-03;31;R;2015-04-30;21;R;02;2014-12-31
03003;AMA-3;4300;0064;; 1;IZD;288094;501907;2015-02-05;12;R;2014-11-06;1;R;02;2014-11-06
03003;AMA-3;4300;0064;; 1;DCH;293221;1251045;2015-08-04;578;R;2015-05-05;546;R;01;2010-05-04
03003;AMA-3;4300;0062;;BJ;;286464;1240609;2015-08-04;160;R;2015-04-30;154;R;02;2010-08-01
03003;AMA-3;4300;0062;;BJ;;305748;1631767;2015-08-04;1309;R;2015-04-30;1197;R;02;2010-08-01
03003;AMA-3;4300;0061;;BJ;  B;404256;1818555;2015-08-04;169;R;2015-04-30;147;R;01;2010-05-19
03003;AMA-3;4300;0062;; 5;DCH;404141;1844614;2015-08-04;241;R;2015-04-30;229;R;01;2009-06-10
03003;AMA-3;4300;0061;;BJ;  C;408198;1834204;2015-08-04;139;R;2015-04-30;126;R;01;2010-12-01
03003;AMA-3;4300;0062;; 4;DCH;286464;1807197;2015-08-04;886;R;2015-04-30;858;R;01;2010-07-29
03003;AMA-3;4300;0062;; 3;IZD;318910;1807186;2015-08-04;399;R;2015-04-30;392;R;01;2010-07-29
03003;AMA-3;4300;0062;; 3;DCH;162565;1807175;2015-08-04;591;R;2015-04-30;576;R;01;2010-07-29
03003;AMA-3;4300;0062;; 2;IZD;379137;1807164;2015-08-04;1067;R;2015-04-30;1009;R;01;2010-07-29
03003;AMA-3;4300;0062;; 2;DCH;46796;1807153;2015-08-04;689;R;2015-04-30;673;R;01;2010-07-29
03003;AMA-3;4300;0062;; 1;IZD;286464;1807142;2015-08-04;337;R;2015-04-30;334;R;01;2010-07-29
03003;AMA-3;4300;0062;; 1;DCH;162582;1807131;2015-08-04;480;R;2015-04-30;470;R;01;2010-07-29
03003;AMA-3;4300;0058;; 2;DCH;162405;1262743;2015-08-03;1671;R;2015-05-05;1614;R;01;2008-06-01
03003;AMA-3;4300;0062;; 5;IZD;102003;1807222;2015-08-04;163;R;2015-04-30;155;R;01;2010-07-29
03003;AMA-3;4300;0058;; 3;;353526;1262776;2014-11-06;1853;R;2014-08-05;1809;E;01;2003-10-10
03003;AMA-3;4300;0056;; 6;;306919;49212;2015-08-03;3183;R;2015-05-05;3176;R;01;1980-01-01
03003;AMA-3;4300;0056;; 5;IZD;357537;1122270;2015-05-07;1272;R;2014-11-06;1262;R;01;2002-03-04
03003;AMA-3;4300;0056;; 5;DCH;162461;1326834;2015-08-03;2320;R;2015-05-18;2315;R;01;2004-01-01
03003;AMA-3;4300;0056;; 5;CTR;366672;1241204;2015-08-08;1404;R;2015-05-06;1382;R;01;2003-03-13
03003;AMA-3;4300;0056;; 4;IZD;328042;810014;2015-08-03;1904;R;2015-05-05;1877;R;01;1998-03-10
03003;AMA-3;4300;0056;; 4;DCH;135410;1894506;2015-08-03;1586;R;2015-05-05;1552;R;01;2010-01-08
03003;AMA-3;4300;0056;;BJ;;292310;1285880;2015-08-03;516;R;2015-05-05;501;R;02;2004-01-01
03003;AMA-3;4300;0056;; 3;DCH;162451;1957503;2015-08-04;102;R;2015-02-05;95;R;01;2013-01-29
03003;AMA-3;4300;0057;;;;390072;1796408;2015-08-04;5;R;2015-04-30;5;R;01;2010-04-27
03003;AMA-3;4300;0056;; 2;;4913;49132;2015-08-05;3163;R;2015-05-07;3160;R;01;1980-01-01
03003;AMA-3;4300;0056;; 1;;162444;1285802;2015-08-03;2421;R;2015-05-05;2363;R;01;2004-01-01
03003;AMA-3;4300;0055;;EN;IZD;144548;981947;2015-08-04;929;R;2015-05-18;923;R;01;1999-01-13
03003;AMA-3;4300;0055;;EN;DCH;144548;1390424;2015-08-17;1862;R;2015-05-05;1759;R;01;2004-07-01
03003;AMA-3;4300;0055;;EN;CTR;144548;982053;2015-08-07;855;R;2015-05-07;848;R;01;2000-04-17
03003;AMA-3;4300;0055;;BJ;;144548;885798;2015-08-04;91;E;2015-05-05;91;R;01;2013-05-06
03003;AMA-3;4300;0054;Y; 7;DCH;324953;1390377;2015-08-03;65;E;2015-05-05;65;E;01;2004-07-01
03003;AMA-3;4300;0056;; 3;IZD;163452;495382;2015-08-03;3636;R;2015-02-05;3614;R;01;1992-12-31
03003;AMA-3;4300;0057;; 7;;54180;1849733;2015-08-04;604;R;2015-04-30;571;R;01;2011-04-04
03003;AMA-3;4300;0055;; 7;IZD;298355;596752;2015-08-04;7528;R;2015-05-11;7461;R;01;1995-02-27
03003;AMA-3;4300;0058;; 1;IZD;397630;1732864;2015-02-05;4224;E;2014-11-06;4224;E;01;2009-01-01
03003;AMA-3;4300;0058;; 1;IZD;371580;2002155;2015-08-03;4224;E;2015-05-05;4224;E;01;2013-11-20
03003;AMA-3;4300;0058;; 1;DCH;418574;1920703;2015-08-04;1919;R;2015-05-07;1892;R;01;2012-11-16
03003;AMA-3;4300;0058;;;;4925;1371367;2015-08-03;9;R;2015-05-05;9;R;01;2004-01-01
03003;AMA-3;4300;0057;;ST;DCH;162470;1661668;2015-08-04;3574;R;2015-04-30;3552;R;01;2007-09-17
03003;AMA-3;4300;0057;;EN;IZD;162470;1651496;2015-08-04;1107;R;2015-04-30;1104;R;02;2007-07-17
03003;AMA-3;4300;0057;;BJ;;407869;1836108;2015-08-04;209;R;2015-04-30;205;R;01;2011-02-16
03003;AMA-3;4300;0058;; 2;IZD;367829;1262754;2015-08-03;2154;R;2015-05-05;2134;R;01;2003-10-10
03003;AMA-3;4300;0057;; 6;IZD;326889;1661760;2015-08-06;388;R;2015-05-08;378;R;01;2009-11-01
03003;AMA-3;4300;0057;; 6;DCH;406276;1819354;2015-09-04;343;R;2015-05-05;314;R;01;2009-10-30
03003;AMA-3;4300;0057;; 5;;326888;1661737;2015-08-04;521;R;2015-04-30;500;R;01;2009-08-01
03003;AMA-3;4300;0057;; 4;;162470;1661726;2015-08-05;1720;R;2015-05-05;1687;R;01;2007-09-17
03003;AMA-3;4300;0057;; 3;;326889;1661704;2015-08-04;330;R;2015-02-05;304;R;01;2007-09-17
03003;AMA-3;4300;0057;; 2;;326887;1661691;2015-08-04;2733;R;2015-02-05;2717;R;01;2007-09-17
03003;AMA-3;4300;0057;; 1;  B;341423;1781015;2015-08-04;480;R;2015-04-30;468;R;01;2009-09-11
03003;AMA-3;4300;0057;; 1;  A;40886;1751283;2015-08-04;342;R;2015-04-30;324;R;01;2009-05-15
03003;AMA-3;4300;0057;;EN;DCH;326888;1651485;2015-08-04;443;R;2015-04-30;426;R;01;2007-07-17
03003;AMA-3;4300;0052;;BJ;;162305;1702894;2015-08-04;18;R;2015-04-30;13;R;02;2014-08-06
03003;AMA-3;4300;0052;;;;360134;1174577;2015-09-28;65680;R;2015-08-26;65520;R;03;2002-10-01
03003;AMA-3;4300;0052;; 2;;360134;1174613;2015-08-24;1231;R;2015-05-05;1222;R;01;2002-10-01
03003;AMA-3;4300;0052;; 3;  A;360134;1174602;2015-08-03;227;R;2015-05-05;216;R;03;2010-06-15
03003;AMA-3;4300;0052;; 3;  B;162315;1079445;2015-08-03;3426;R;2015-05-05;3378;R;01;2001-06-30
03003;AMA-3;4300;0052;; 4;  A;360134;1174599;2015-08-03;1575;R;2015-05-05;1555;R;03;2002-10-01
03003;AMA-3;4300;0052;; 4;  B;162314;1079467;2015-08-03;1790;R;2015-05-05;1786;R;01;2001-06-30
03003;AMA-3;4300;0050;; 2;I-D;63821;1685219;2015-08-03;4882;R;2015-05-05;4852;R;01;2008-02-22
03003;AMA-3;4300;0052;;BJ;;162305;1992580;2015-08-04;1994;R;2015-05-05;1857;R;03;2015-02-01
03003;AMA-3;4300;0051;;;;4869;1926745;2015-08-04;10;R;2015-05-05;9;R;01;2013-06-04
03003;AMA-3;4300;0054;;;;4878;970749;2015-08-03;36;R;2015-05-05;36;R;01;2000-01-26
03003;AMA-3;4300;0054;;;;4878;1028232;2015-08-03;39;R;2015-05-05;39;R;01;2000-11-15
03003;AMA-3;4300;0054;; 1;DCH;398060;1858822;2015-08-03;553;R;2015-04-30;522;R;03;2011-10-11
03003;AMA-3;4300;0054;; 1;DCH;398060;1858800;2015-08-03;451;R;2015-04-30;423;R;03;2011-10-11
03003;AMA-3;4300;0054;; 1;IZD;350786;1672117;2015-08-03;1299;R;2015-04-30;1206;R;01;2011-03-01
03003;AMA-3;4300;0054;; 1;IZD;350786;1672093;2015-08-03;956;R;2015-04-30;892;R;01;2011-03-01
03003;AMA-3;4300;0052;;BJ;;46331;48731;2015-01-31;1662;E;2014-11-06;1662;R;03;1980-01-01
03003;AMA-3;4300;0050;; 5;DCH;86335;1685275;2015-08-03;780;R;2015-05-05;731;R;01;2011-08-01
03003;AMA-3;4300;0054;Y; 7;IZD;162407;972289;2015-08-03;2228;R;2015-05-05;2214;R;01;2000-01-26
03003;AMA-3;4300;0050;; 3;D-D;52172;1685253;2015-08-03;1506;R;2015-05-05;1487;R;01;2008-02-22
03003;AMA-3;4300;0050;; 3;D-I;389724;1685231;2015-08-03;778;R;2015-05-05;753;R;01;2008-02-22
03003;AMA-3;4300;0050;; 3;I-D;364875;1788141;2015-08-03;1291;R;2015-05-05;1281;R;01;2009-01-20
03003;AMA-3;4300;0050;; 3;I-I;162248;1685322;2015-02-06;274;R;2014-11-18;261;R;01;2012-02-02
03003;AMA-3;4300;0050;; 3;I-I;429780;2010116;2015-08-03;291;E;2015-04-21;291;R;01;2015-04-13
03003;AMA-3;4300;0050;; 4;DCH;286547;1685311;2015-08-03;624;R;2015-05-05;598;R;01;2010-02-26
03003;AMA-3;4300;0051;;EN;IZD;155518;48708;2015-08-04;11445;R;2015-05-05;11403;R;03;1980-01-01
03003;AMA-3;4300;0050;; 4;I-B;384911;1685355;2015-08-03;727;R;2015-05-05;706;R;01;2008-02-22
03003;AMA-3;4300;0051;;BJ;;40317;883769;2015-08-04;5;R;2015-05-05;4;R;02;2013-08-02
03003;AMA-3;4300;0050;; 5;IZD;162258;1685286;2015-08-03;2366;R;2015-05-12;2337;R;01;2008-02-22
03003;AMA-3;4300;0050;; 6;DCH;162262;1685297;2015-08-03;609;R;2015-05-05;604;R;01;2008-02-22
03003;AMA-3;4300;0050;; 6;IZD;197105;1685300;2015-08-05;4220;R;2015-05-06;4217;R;01;2008-02-22
03003;AMA-3;4300;0050;;BJ;;9922;1933758;2015-04-30;2970;R;2015-02-06;2968;R;02;2013-03-15
03003;AMA-3;4300;0050;;BJ;;127924;692514;2015-08-04;1295;R;2015-05-05;1271;R;02;1996-07-23
03003;AMA-3;4300;0050;;BJ;;5711;1526996;2015-08-04;270;R;2015-05-05;268;R;02;2005-10-01
03003;AMA-3;4300;0054;; 2;IZD;55151;970932;2015-08-03;5045;R;2015-05-05;5020;R;01;2000-01-26
03003;AMA-3;4300;0050;; 4;I-A;384911;1685344;2015-08-03;1735;E;2015-05-05;1735;E;01;2008-02-22
03003;AMA-3;4300;0054;Y;;;4933;1028265;2015-08-04;13;R;2015-05-05;13;R;01;2000-11-15
03003;AMA-3;4300;0054;; 2;DCH;162389;970987;2015-08-03;1421;R;2015-05-05;1340;R;03;2009-11-01
03003;AMA-3;4300;0054;; 7;IZD;79623;1284490;2015-08-03;745;R;2015-05-05;736;R;01;2004-01-01
03003;AMA-3;4300;0054;; 8;;4878;1796986;2015-08-03;340;R;2015-05-05;327;R;01;2010-05-14
03003;AMA-3;4300;0054;; 8;;4878;1796997;2015-08-03;141;R;2015-05-05;139;R;01;2010-05-14
03003;AMA-3;4300;0054;;BJ;;162386;48822;2015-08-04;468;E;2015-04-30;468;E;02;1980-01-01
03003;AMA-3;4300;0054;;BJ;;344454;1990108;2015-04-30;768;R;2015-02-05;765;R;02;2014-06-20
03003;AMA-3;4300;0054;;BJ;;311552;643578;2015-08-04;1539;R;2015-04-30;1536;R;02;1995-11-01
03003;AMA-3;4300;0054;; 7;DCH;161259;1284478;2015-08-03;399;R;2015-05-05;391;R;01;2004-01-01
03003;AMA-3;4300;0054;;BJ;;311552;970794;2015-08-04;59;R;2015-04-30;58;R;02;2000-01-26
03003;AMA-3;4300;0054;; 7;DCH;161259;1255821;2015-08-03;2416;R;2015-05-05;2384;R;01;2003-09-09
03003;AMA-3;4300;0054;Y;;;4933;1028298;2015-08-04;28;R;2015-05-05;28;R;20;2000-11-15
03003;AMA-3;4300;0054;Y;;;4933;1028312;2015-08-04;190;R;2015-05-05;190;R;20;2000-11-15
03003;AMA-3;4300;0054;Y; 1;DCH;162389;785467;2015-08-03;280;R;2015-05-05;160;R;03;1992-01-01
03003;AMA-3;4300;0054;Y; 1;DCH;162389;972018;2015-08-03;4917;R;2015-05-05;4890;R;03;2000-01-26
03003;AMA-3;4300;0054;Y; 1;IZD;162389;1069206;2015-08-03;4914;R;2015-05-05;4818;R;03;2001-04-01
03003;AMA-3;4300;0054;Y; 1;IZD;162389;1263019;2015-08-03;1975;R;2015-05-05;1933;R;03;2003-10-01
03003;AMA-3;4300;0054;Y; 2;DCH;162389;972096;2015-08-03;498;R;2015-05-05;467;R;03;2000-01-26
